DATE,PRCP,Source.PRCP,TMAX,Source.TMAX,TMIN,Source.TMIN
2/28/2015,0,Measured,-8.3,Measured,-22.8,Measured
3/1/2015,0,Measured,-2.2,Measured,-10,Measured
3/2/2015,0,Measured,-2.2,Measured,-15.6,Measured
3/3/2015,2.794,Measured,0,Measured,-5,Measured
3/4/2015,0,Measured,-3.9,Measured,-15.6,Measured
3/5/2015,0,Measured,-8.9,Measured,-20.6,Measured
3/6/2015,0,Measured,-1.7,Measured,-17.2,Measured
3/7/2015,0,Measured,7.2,Measured,-8.3,Measured
3/8/2015,0,Measured,7.8,Measured,-1.7,Measured
3/9/2015,0,Measured,11.1,Measured,-3.9,Measured
3/10/2015,0,Measured,13.3,Measured,-1.7,Measured
3/11/2015,0,Measured,14.4,Measured,-2.2,Measured
3/12/2015,0,Measured,13.3,Measured,-1.7,Measured
3/13/2015,0,Measured,20,Measured,0,Measured
3/14/2015,0,Measured,15.6,Measured,-0.6,Measured
3/15/2015,0,Measured,16.1,Measured,-3.3,Measured
3/16/2015,0,Measured,23.3,Measured,3.9,Measured
3/17/2015,0,Measured,7.2,Measured,-4.4,Measured
3/18/2015,0,Measured,10,Measured,-4.4,Measured
3/19/2015,0,Measured,8.3,Measured,1.7,Measured
3/20/2015,0,Measured,14.4,Measured,2.8,Measured
3/21/2015,0,Measured,10,Measured,-1.1,Measured
3/22/2015,0,Measured,2.8,Measured,-3.3,Measured
3/23/2015,5.08,Measured,2.2,Measured,-6.7,Measured
3/24/2015,4.318,Measured,5,Measured,-8.9,Measured
3/25/2015,5.08,Measured,7.8,Measured,0,Measured
3/26/2015,0,Measured,2.8,Measured,-3.9,Measured
3/27/2015,0,Measured,1.7,Measured,-8.9,Measured
3/28/2015,0,Measured,3.3,Measured,-10,Measured
3/29/2015,2.032,Measured,7.8,Measured,-0.6,Measured
3/30/2015,0,Measured,13.9,Measured,1.1,Measured
3/31/2015,0,Measured,16.7,Measured,1.1,Measured
4/1/2015,0,Measured,23.9,Measured,-1.7,Measured
4/2/2015,0.508,Measured,19.4,Measured,10,Measured
4/3/2015,0,Measured,11.1,Measured,-1.7,Measured
4/4/2015,0,Measured,15,Measured,-2.8,Measured
4/5/2015,0,Measured,17.8,Measured,1.7,Measured
4/6/2015,4.318,Measured,17.8,Measured,-2.2,Measured
4/7/2015,20.828,Measured,9.4,Measured,2.8,Measured
4/8/2015,10.16,Measured,6.7,Measured,3.9,Measured
4/9/2015,45.72,Measured,11.7,Measured,4.4,Measured
4/10/2015,2.54,Measured,12.2,Measured,2.2,Measured
4/11/2015,0,Measured,17.2,Measured,1.7,Measured
4/12/2015,0,Measured,21.1,Measured,7.8,Measured
4/13/2015,2.794,Measured,18.9,Measured,4.4,Measured
4/14/2015,0,Measured,20.6,Measured,0.6,Measured
4/15/2015,0,Measured,19.4,Measured,2.8,Measured
4/16/2015,0,Measured,22.2,Measured,2.2,Measured
4/17/2015,0,Measured,26.1,Measured,6.1,Measured
4/18/2015,0,Measured,20,Measured,6.7,Measured
4/19/2015,8.128,Measured,23.3,Measured,9.4,Measured
4/20/2015,9.398,Measured,10,Measured,3.9,Measured
4/21/2015,0.508,Measured,5.6,Measured,1.1,Measured
4/22/2015,0.254,Measured,7.8,Measured,0,Measured
4/23/2015,0,Measured,12.2,Measured,-2.2,Measured
4/24/2015,6.096,Measured,12.2,Measured,-3.3,Measured
4/25/2015,0,Measured,10.6,Measured,1.7,Measured
4/26/2015,0,Measured,16.1,Measured,-0.6,Measured
4/27/2015,0,Measured,19.4,Measured,-0.6,Measured
4/28/2015,0,Measured,19.4,Measured,0,Measured
4/29/2015,0,Measured,20,Measured,2.8,Measured
4/30/2015,0,Measured,16.1,Measured,1.1,Measured
5/1/2015,0,Measured,20.6,Measured,1.7,Measured
5/2/2015,0,Measured,24.4,Measured,10.6,Measured
5/3/2015,5.08,Measured,24.4,Measured,14.4,Measured
5/4/2015,4.826,Measured,23.9,Measured,13.3,Measured
5/5/2015,9.652,Measured,14.4,Measured,9.4,Measured
5/6/2015,2.286,Measured,25,Measured,9.4,Measured
5/7/2015,0,Measured,27.8,Measured,15.6,Measured
5/8/2015,0,Measured,23.3,Measured,16.1,Measured
5/9/2015,0,Measured,20.6,Measured,11.7,Measured
5/10/2015,0.254,Measured,15,Measured,8.9,Measured
5/11/2015,1.27,Measured,18.9,Measured,8.9,Measured
5/12/2015,0,Measured,11.1,Measured,2.8,Measured
5/13/2015,0,Measured,16.7,Measured,0.6,Measured
5/14/2015,3.048,Measured,18.9,Measured,4.4,Measured
5/15/2015,0.762,Measured,23.9,Measured,12.2,Measured
5/16/2015,0,Measured,26.7,Measured,15.6,Measured
5/17/2015,39.878,Measured,26.7,Measured,19.4,Measured
5/18/2015,0,Measured,21.1,Measured,7.8,Measured
5/19/2015,0.254,Measured,13.9,Measured,5,Measured
5/20/2015,0,Measured,11.1,Measured,4.4,Measured
5/21/2015,0,Measured,22.2,Measured,5,Measured
5/22/2015,0,Measured,22.8,Measured,4.4,Measured
5/23/2015,0,Measured,25.6,Measured,7.2,Measured
5/24/2015,17.526,Measured,17.2,Measured,11.1,Measured
5/25/2015,1.524,Measured,26.1,Measured,16.7,Measured
5/26/2015,9.652,Measured,24.4,Measured,16.7,Measured
5/27/2015,0,Measured,25,Measured,15.6,Measured
5/28/2015,0,Measured,27.8,Measured,13.3,Measured
5/29/2015,6.35,Measured,26.1,Measured,17.2,Measured
5/30/2015,3.81,Measured,19.4,Measured,6.7,Measured
5/31/2015,0,Measured,17.2,Measured,3.3,Measured
6/1/2015,0,Measured,19.4,Measured,3.3,Measured
6/2/2015,0,Measured,22.8,Measured,3.3,Measured
6/3/2015,0,Measured,25.6,Measured,13.3,Measured
6/4/2015,0,Measured,28.3,Measured,16.7,Measured
6/5/2015,0,Measured,21.1,Measured,11.7,Measured
6/6/2015,0,Measured,23.3,Measured,8.3,Measured
6/7/2015,1.524,Measured,28.3,Measured,17.8,Measured
6/8/2015,0.762,Measured,27.2,Measured,14.4,Measured
6/9/2015,0,Measured,32.2,Measured,12.8,Measured
6/10/2015,0,Measured,29.4,Measured,15.6,Measured
6/11/2015,40.132,Measured,18.9,Measured,13.9,Measured
6/12/2015,12.954,Measured,21.1,Measured,14.4,Measured
6/13/2015,5.334,Measured,22.8,Measured,15.6,Measured
6/14/2015,0,Measured,28.3,Measured,19.4,Measured
6/15/2015,2.286,Measured,26.1,Measured,17.8,Measured
6/16/2015,0,Measured,25.6,Measured,14.4,Measured
6/17/2015,0,Measured,27.2,Measured,11.7,Measured
6/18/2015,0,Measured,26.7,Measured,15,Measured
6/19/2015,0,Measured,24.4,Measured,11.1,Measured
6/20/2015,2.032,Measured,22.8,Measured,11.1,Measured
6/21/2015,0,Measured,30,Measured,16.7,Measured
6/22/2015,12.7,Measured,27.8,Measured,19.4,Measured
6/23/2015,0,Measured,26.1,Measured,15.6,Measured
6/24/2015,0,Measured,26.7,Measured,13.3,Measured
6/25/2015,0.254,Measured,25,Measured,17.8,Measured
6/26/2015,0,Measured,23.3,Measured,13.9,Measured
6/27/2015,0,Measured,25.6,Measured,12.8,Measured
6/28/2015,1.27,Measured,22.8,Measured,11.1,Measured
6/29/2015,0.762,Measured,25,Measured,15,Measured
6/30/2015,0,Measured,25,Measured,15,Measured
7/1/2015,0,Measured,21.7,Measured,11.7,Measured
7/2/2015,0,Measured,22.2,Measured,7.8,Measured
7/3/2015,0,Measured,25,Measured,9.4,Measured
7/4/2015,0,Measured,27.8,Measured,13.3,Measured
7/5/2015,0,Measured,28.3,Measured,16.1,Measured
7/6/2015,19.558,Measured,26.7,Measured,16.7,Measured
7/7/2015,0,Measured,21.7,Measured,13.3,Measured
7/8/2015,0,Measured,21.1,Measured,10.6,Measured
7/9/2015,0,Measured,26.1,Measured,11.7,Measured
7/10/2015,0,Measured,27.8,Measured,13.3,Measured
7/11/2015,0,Measured,26.1,Measured,15.6,Measured
7/12/2015,0,Measured,28.9,Measured,16.1,Measured
7/13/2015,22.352,Measured,31.1,Measured,18.3,Measured
7/14/2015,0,Measured,27.8,Measured,17.2,Measured
7/15/2015,0,Measured,25,Measured,11.1,Measured
7/16/2015,21.082,Measured,21.7,Measured,15.6,Measured
7/17/2015,0,Measured,32.8,Measured,21.1,Measured
7/18/2015,28.448,Measured,31.1,Measured,20.6,Measured
7/19/2015,0,Measured,27.8,Measured,18.9,Measured
7/20/2015,0,Measured,27.8,Measured,18.9,Measured
7/21/2015,0,Measured,26.7,Measured,14.4,Measured
7/22/2015,0,Measured,27.8,Measured,14.4,Measured
7/23/2015,0,Measured,29.4,Measured,14.4,Measured
7/24/2015,0,Measured,27.2,Measured,16.7,Measured
7/25/2015,0,Measured,31.1,Measured,21.1,Measured
7/26/2015,0,Measured,27.2,Measured,16.1,Measured
7/27/2015,0,Measured,30.6,Measured,15.6,Measured
7/28/2015,0,Measured,30,Measured,19.4,Measured
7/29/2015,36.068,Measured,28.9,Measured,20.6,Measured
7/30/2015,0,Measured,30,Measured,18.3,Measured
7/31/2015,0,Measured,27.8,Measured,18.3,Measured
8/1/2015,0,Measured,30,Measured,16.1,Measured
8/2/2015,0,Measured,32.2,Measured,21.1,Measured
8/3/2015,0,Measured,26.7,Measured,16.1,Measured
8/4/2015,0,Measured,26.1,Measured,13.3,Measured
8/5/2015,0,Measured,27.8,Measured,11.7,Measured
8/6/2015,0,Measured,27.2,Measured,12.8,Measured
8/7/2015,9.144,Measured,25.6,Measured,18.3,Measured
8/8/2015,0,Measured,22.2,Measured,16.1,Measured
8/9/2015,0,Measured,27.2,Measured,17.8,Measured
8/10/2015,0.254,Measured,28.3,Measured,17.8,Measured
8/11/2015,0,Measured,27.2,Measured,14.4,Measured
8/12/2015,0,Measured,27.8,Measured,12.8,Measured
8/13/2015,0,Measured,28.9,Measured,19.4,Measured
8/14/2015,0,Measured,33.3,Measured,21.1,Measured
8/15/2015,0,Measured,32.8,Measured,20,Measured
8/16/2015,0,Measured,31.1,Measured,22.8,Measured
8/17/2015,8.636,Measured,30,Measured,19.4,Measured
8/18/2015,38.608,Measured,26.7,Measured,18.3,Measured
8/19/2015,0.254,Measured,21.1,Measured,15.6,Measured
8/20/2015,0.508,Measured,21.7,Measured,11.1,Measured
8/21/2015,0,Measured,27.2,Measured,10,Measured
8/22/2015,0,Measured,26.7,Measured,17.2,Measured
8/23/2015,1.016,Measured,21.7,Measured,15,Measured
8/24/2015,0,Measured,18.9,Measured,12.2,Measured
8/25/2015,0,Measured,20,Measured,12.8,Measured
8/26/2015,0,Measured,21.7,Measured,13.3,Measured
8/27/2015,0,Measured,23.9,Measured,10,Measured
8/28/2015,23.622,Measured,19.4,Measured,15,Measured
8/29/2015,22.098,Measured,20.6,Measured,15.6,Measured
8/30/2015,0,Measured,23.3,Measured,16.1,Measured
8/31/2015,0,Measured,28.3,Measured,13.3,Measured
9/1/2015,0,Measured,31.1,Measured,20.6,Measured
9/2/2015,0,Measured,29.4,Measured,20.6,Measured
9/3/2015,0,Measured,31.1,Measured,21.1,Measured
9/4/2015,0,Measured,28.9,Measured,20,Measured
9/5/2015,0,Measured,29.4,Measured,18.9,Measured
9/6/2015,0,Measured,32.2,Measured,21.7,Measured
9/7/2015,13.462,Measured,27.2,Measured,21.1,Measured
9/8/2015,11.176,Measured,24.4,Measured,18.9,Measured
9/9/2015,0,Measured,25,Measured,12.8,Measured
9/10/2015,7.874,Measured,24.4,Measured,14.4,Measured
9/11/2015,0,Measured,18.9,Measured,10.6,Measured
9/12/2015,0,Measured,18.9,Measured,7.8,Measured
9/13/2015,0,Measured,21.1,Measured,6.7,Measured
9/14/2015,0,Measured,26.7,Measured,11.7,Measured
9/15/2015,0,Measured,28.3,Measured,17.8,Measured
9/16/2015,0,Measured,28.3,Measured,17.2,Measured
9/17/2015,54.61,Measured,27.2,Measured,18.3,Measured
9/18/2015,12.192,Measured,23.3,Measured,14.4,Measured
9/19/2015,1.27,Measured,20,Measured,9.4,Measured
9/20/2015,0,Measured,21.1,Measured,7.8,Measured
9/21/2015,0,Measured,23.3,Measured,8.9,Measured
9/22/2015,0,Measured,25.6,Measured,11.7,Measured
9/23/2015,0,Measured,26.7,Measured,11.7,Measured
9/24/2015,0,Measured,25,Measured,11.7,Measured
9/25/2015,0,Measured,25.6,Measured,12.8,Measured
9/26/2015,0,Measured,25,Measured,12.8,Measured
9/27/2015,0,Measured,23.3,Measured,10,Measured
9/28/2015,0,Measured,25.6,Measured,15,Measured
9/29/2015,51.562,Measured,18.9,Measured,7.2,Measured
9/30/2015,0,Measured,16.7,Measured,4.4,Measured
10/1/2015,0,Measured,16.1,Measured,5,Measured
10/2/2015,0,Measured,16.1,Measured,5.6,Measured
10/3/2015,0,Measured,13.3,Measured,4.4,Measured
10/4/2015,0,Measured,12.2,Measured,8.3,Measured
10/5/2015,0,Measured,16.7,Measured,10,Measured
10/6/2015,0,Measured,21.1,Measured,8.9,Measured
10/7/2015,0,Measured,20.6,Measured,8.3,Measured
10/8/2015,0,Measured,22.8,Measured,10,Measured
10/9/2015,0,Measured,16.1,Measured,5,Measured
10/10/2015,0,Measured,17.2,Measured,4.4,Measured
10/11/2015,0,Measured,25.6,Measured,12.2,Measured
10/12/2015,0,Measured,21.1,Measured,9.4,Measured
10/13/2015,0,Measured,15,Measured,4.4,Measured
10/14/2015,0,Measured,17.2,Measured,1.7,Measured
10/15/2015,0,Measured,18.3,Measured,6.7,Measured
10/16/2015,0,Measured,10,Measured,0,Measured
10/17/2015,0,Measured,11.1,Measured,-2.8,Measured
10/18/2015,0,Measured,14.4,Measured,-2.8,Measured
10/19/2015,0,Measured,22.2,Measured,8.9,Measured
10/20/2015,0,Measured,22.2,Measured,13.3,Measured
10/21/2015,0,Measured,21.1,Measured,8.3,Measured
10/22/2015,0,Measured,18.3,Measured,4.4,Measured
10/23/2015,9.144,Measured,16.1,Measured,7.2,Measured
10/24/2015,18.542,Measured,17.8,Measured,5.6,Measured
10/25/2015,0,Measured,15.6,Measured,1.7,Measured
10/26/2015,0,Measured,15.6,Measured,1.1,Measured
10/27/2015,20.32,Measured,14.4,Measured,5.6,Measured
10/28/2015,11.43,Measured,11.1,Measured,2.8,Measured
10/29/2015,0,Measured,7.2,Measured,1.7,Measured
10/30/2015,0,Measured,10,Measured,1.1,Measured
10/31/2015,9.906,Measured,10,Measured,7.2,Measured
11/1/2015,0,Measured,16.7,Measured,7.8,Measured
11/2/2015,0,Measured,22.2,Measured,10,Measured
11/3/2015,0,Measured,22.2,Measured,6.7,Measured
11/4/2015,0,Measured,21.1,Measured,11.1,Measured
11/5/2015,14.478,Measured,20.6,Measured,13.9,Measured
11/6/2015,0,Measured,13.9,Measured,3.9,Measured
11/7/2015,0,Measured,8.9,Measured,-1.1,Measured
11/8/2015,0,Measured,11.7,Measured,-2.8,Measured
11/9/2015,0,Measured,11.7,Measured,-2.8,Measured
11/10/2015,0,Measured,12.8,Measured,-4.4,Measured
11/11/2015,9.144,Measured,15.6,Measured,4.4,Measured
11/12/2015,2.032,Measured,11.1,Measured,4.4,Measured
11/13/2015,0,Measured,6.1,Measured,-2.2,Measured
11/14/2015,0,Measured,11.1,Measured,-4.4,Measured
11/15/2015,0,Measured,16.1,Measured,6.7,Measured
11/16/2015,0,Measured,12.8,Measured,8.3,Measured
11/17/2015,31.496,Measured,15,Measured,8.3,Measured
11/18/2015,3.302,Measured,15.6,Measured,6.7,Measured
11/19/2015,0.508,Measured,6.7,Measured,1.1,Measured
11/20/2015,3.556,Measured,3.3,Measured,-1.7,Measured
11/21/2015,6.096,Measured,-1.1,Measured,-11.1,Measured
11/22/2015,0,Measured,-3.9,Measured,-12.8,Measured
11/23/2015,0,Measured,4.4,Measured,-4.4,Measured
11/24/2015,0,Measured,5,Measured,-5.6,Measured
11/25/2015,0.762,Measured,7.8,Measured,1.1,Measured
11/26/2015,30.226,Measured,12.8,Measured,2.2,Measured
11/27/2015,5.334,Measured,2.2,Measured,-2.8,Measured
11/28/2015,0,Measured,0.6,Measured,-6.7,Measured
11/29/2015,0,Measured,2.8,Measured,-8.3,Measured
11/30/2015,13.716,Measured,4.4,Measured,0.6,Measured
12/1/2015,1.524,Measured,4.4,Measured,0,Measured
12/2/2015,2.54,Measured,0.6,Measured,-1.7,Measured
12/3/2015,0,Measured,3.3,Measured,0.6,Measured
12/4/2015,0,Measured,9.4,Measured,-2.2,Measured
12/5/2015,0,Measured,6.7,Measured,-0.6,Measured
12/6/2015,0,Measured,3.3,Measured,-1.1,Measured
12/7/2015,0,Measured,4.4,Measured,-1.7,Measured
12/8/2015,0,Measured,6.7,Measured,2.8,Measured
12/9/2015,0,Measured,9.4,Measured,2.2,Measured
12/10/2015,0,Measured,13.3,Measured,5.6,Measured
12/11/2015,0,Measured,6.7,Measured,1.7,Measured
12/12/2015,0.254,Measured,6.7,Measured,3.9,Measured
12/13/2015,36.83,Measured,15.6,Measured,6.1,Measured
12/14/2015,11.684,Measured,15,Measured,2.8,Measured
12/15/2015,0,Measured,3.9,Measured,-0.6,Measured
12/16/2015,0.508,Measured,10,Measured,-0.6,Measured
12/17/2015,0,Measured,0.6,Measured,-3.9,Measured
12/18/2015,0.254,Measured,-3.3,Measured,-8.9,Measured
12/19/2015,0,Measured,-2.8,Measured,-11.7,Measured
12/20/2015,0.254,Measured,8.3,Measured,-4.4,Measured
12/21/2015,3.302,Measured,5.6,Measured,0.6,Measured
12/22/2015,0,Measured,2.8,Measured,0,Measured
12/23/2015,9.398,Measured,12.8,Measured,1.7,Measured
12/24/2015,0.254,Measured,2.2,Measured,-1.1,Measured
12/25/2015,0,Measured,0,Measured,-2.8,Measured
12/26/2015,2.032,Measured,3.3,Measured,-1.1,Measured
12/27/2015,0,Measured,2.2,Measured,-2.8,Measured
12/28/2015,14.986,Measured,-2.2,Measured,-3.9,Measured
12/29/2015,0.762,Measured,-1.7,Measured,-5.6,Measured
12/30/2015,0,Measured,-1.7,Measured,-3.9,Measured
12/31/2015,0,Measured,-3.2,Measured,-7.7,Measured
1/1/2016,0,Measured,-2.1,Measured,-8.2,Measured
1/2/2016,0,Measured,0,Measured,-8.2,Measured
1/3/2016,0,Measured,-2.7,Measured,-6.6,Measured
1/4/2016,0,Measured,-3.2,Measured,-12.7,Measured
1/5/2016,0,Measured,-1.6,Measured,-12.7,Measured
1/6/2016,0,Measured,0,Measured,-4.3,Measured
1/7/2016,3.3,Measured,1.7,Measured,-0.5,Measured
1/8/2016,9.4,Measured,3.3,Measured,1.1,Measured
1/9/2016,0.5,Measured,1.1,Measured,-9.9,Measured
1/10/2016,0,Measured,-9.9,Measured,-19.9,Measured
1/11/2016,1,Measured,-12.1,Measured,-21.6,Measured
1/12/2016,0,Measured,-12.1,Measured,-18.8,Measured
1/13/2016,0,Measured,-6,Measured,-19.3,Measured
1/14/2016,0,Measured,1.7,Measured,-9.9,Measured
1/15/2016,0,Measured,1.1,Measured,-2.1,Measured
1/16/2016,0,Measured,-2.1,Measured,-18.2,Measured
1/17/2016,0,Measured,-17.1,Measured,-22.1,Measured
1/18/2016,0,Measured,-16,Measured,-22.7,Measured
1/19/2016,0,Measured,-10.5,Measured,-21,Measured
1/20/2016,0,Measured,-5.5,Measured,-11.6,Measured
1/21/2016,0,Measured,-4.9,Measured,-11,Measured
1/22/2016,0,Measured,-3.8,Measured,-6,Measured
1/23/2016,0,Measured,-0.5,Measured,-6.6,Measured
1/24/2016,0,Measured,-2.7,Measured,-5.5,Measured
1/25/2016,7.1,Measured,1.1,Measured,-5.5,Measured
1/26/2016,2.8,Measured,-1,Measured,-7.1,Measured
1/27/2016,0,Measured,1.7,Measured,-6,Measured
1/28/2016,0.3,Measured,3.3,Measured,-5.5,Measured
1/29/2016,0,Measured,0,Measured,-15.5,Measured
1/30/2016,0.3,Measured,5.6,Measured,-3.2,Measured
1/31/2016,0.3,Measured,3.3,Measured,-0.5,Measured
2/1/2016,0,Measured,5.6,Measured,-5.5,Measured
2/2/2016,7.4,Measured,1.1,Measured,-3.8,Measured
2/3/2016,2.3,Measured,0.6,Measured,-6,Measured
2/4/2016,0,Measured,-2.1,Measured,-11,Measured
2/5/2016,0,Measured,-1,Measured,-6,Measured
2/6/2016,0,Measured,0,Measured,-3.2,Measured
2/7/2016,0,Measured,5,Measured,0,Measured
2/8/2016,0.3,Measured,0.6,Measured,-9.9,Measured
2/9/2016,0.3,Measured,-8.8,Measured,-12.7,Measured
2/10/2016,0,Measured,-9.9,Measured,-16,Measured
2/11/2016,0,Measured,-7.1,Measured,-17.7,Measured
2/12/2016,0,Measured,-7.7,Measured,-16.6,Measured
2/13/2016,0,Measured,-11,Measured,-19.3,Measured
2/14/2016,1.5,Measured,-8.2,Measured,-15.5,Measured
2/15/2016,0.3,Measured,-3.8,Measured,-9.3,Measured
2/16/2016,0.8,Measured,0,Measured,-4.3,Measured
2/17/2016,0,Measured,-2.7,Measured,-13.8,Measured
2/18/2016,0,Measured,4.4,Measured,-8.2,Measured
2/19/2016,0,Measured,10.6,Measured,3.9,Measured
2/20/2016,0,Measured,9.4,Measured,1.7,Measured
2/21/2016,0,Measured,3.3,Measured,-2.1,Measured
2/22/2016,0,Measured,3.3,Measured,-2.1,Measured
2/23/2016,0,Measured,5.6,Measured,-1.6,Measured
2/24/2016,0,Measured,2.8,Measured,-0.5,Measured
2/25/2016,0,Measured,1.7,Measured,-1.6,Measured
2/26/2016,0,Measured,0.6,Measured,-3.2,Measured
2/27/2016,0,Measured,13.9,Measured,-1,Measured
2/28/2016,0.5,Measured,14.4,Measured,0,Measured
2/29/2016,0,Measured,7.8,Measured,-3.8,Measured
3/1/2016,4.6,Measured,-3.8,Measured,-11,Measured
3/2/2016,0,Measured,-2.7,Measured,-17.7,Measured
3/3/2016,0,Measured,-0.5,Measured,-9.9,Measured
3/4/2016,2.5,Measured,2.8,Measured,-11,Measured
3/5/2016,0,Measured,3.3,Measured,-0.5,Measured
3/6/2016,1.5,Measured,9.4,Measured,-0.5,Measured
3/7/2016,0,Measured,17.2,Measured,6.1,Measured
3/8/2016,0.3,Measured,20,Measured,11.7,Measured
3/9/2016,3.3,Measured,16.1,Measured,5,Measured
3/10/2016,0,Measured,11.7,Measured,0.6,Measured
3/11/2016,0,Measured,15,Measured,-3.2,Measured
3/12/2016,0.5,Measured,15.6,Measured,1.7,Measured
3/13/2016,7.1,Measured,10.6,Measured,6.7,Measured
3/14/2016,0,Measured,13.9,Measured,5,Measured
3/15/2016,20.6,Measured,11.1,Measured,3.9,Measured
3/16/2016,13.2,Measured,11.7,Measured,5.6,Measured
3/17/2016,0,Measured,11.7,Measured,1.7,Measured
3/18/2016,0,Measured,4.4,Measured,1.7,Measured
3/19/2016,0,Measured,6.1,Measured,-0.5,Measured
3/20/2016,0,Measured,7.2,Measured,-2.1,Measured
3/21/2016,0,Measured,8.9,Measured,-4.3,Measured
3/22/2016,0,Measured,13.3,Measured,2.8,Measured
3/23/2016,9.4,Measured,2.8,Measured,0,Measured
3/24/2016,11.7,Measured,0,Measured,-6,Measured
3/25/2016,0,Measured,8.3,Measured,-7.7,Measured
3/26/2016,0,Measured,11.7,Measured,-1.6,Measured
3/27/2016,3.3,Measured,7.2,Measured,2.8,Measured
3/28/2016,0,Measured,13.3,Measured,1.1,Measured
3/29/2016,0,Measured,16.1,Measured,-1,Measured
3/30/2016,16,Measured,10.6,Measured,6.7,Measured
3/31/2016,6.6,Measured,9.4,Measured,3.9,Measured
4/1/2016,0,Measured,10,Measured,0,Measured
4/2/2016,2.8,Measured,2.2,Measured,-4.3,Measured
4/3/2016,0,Measured,22.8,Measured,-1,Measured
4/4/2016,0,Measured,2.8,Measured,-2.7,Measured
4/5/2016,0.5,Measured,5.6,Measured,-5.5,Measured
4/6/2016,14.7,Measured,8.9,Measured,1.7,Measured
4/7/2016,0,Measured,4.4,Measured,-1,Measured
4/8/2016,2.3,Measured,4.4,Measured,-5.5,Measured
4/9/2016,0,Measured,3.3,Measured,-8.8,Measured
4/10/2016,0.8,Measured,8.9,Measured,0,Measured
4/11/2016,0,Measured,9.4,Measured,-0.5,Measured
4/12/2016,0,Measured,9.4,Measured,-3.2,Measured
4/13/2016,0,Measured,10,Measured,3.3,Measured
4/14/2016,0,Measured,18.3,Measured,-1,Measured
4/15/2016,0,Measured,22.2,Measured,3.3,Measured
4/16/2016,0,Measured,25.6,Measured,3.9,Measured
4/17/2016,0,Measured,26.1,Measured,6.7,Measured
4/18/2016,0,Measured,26.7,Measured,7.8,Measured
4/19/2016,4.8,Measured,12.2,Measured,7.2,Measured
4/20/2016,0,Measured,21.1,Measured,6.1,Measured
4/21/2016,0,Measured,21.1,Measured,10.6,Measured
4/22/2016,0,Measured,14.4,Measured,5,Measured
4/23/2016,0,Measured,18.3,Measured,1.1,Measured
4/24/2016,1,Measured,22.8,Measured,4.4,Measured
4/25/2016,0,Measured,25,Measured,7.8,Measured
4/26/2016,0,Measured,9.4,Measured,4.4,Measured
4/27/2016,4.1,Measured,12.2,Measured,2.2,Measured
4/28/2016,9.9,Measured,6.7,Measured,3.9,Measured
4/29/2016,2,Measured,11.7,Measured,3.3,Measured
4/30/2016,10.7,Measured,9.4,Measured,5.6,Measured
5/1/2016,0,Measured,14.4,Measured,5.6,Measured
